start_station_id,end_station_id,start_time,end_time
466,466,2021-05-12T20:42:44,2021-05-12T20:51:21
378,466,2021-05-12T21:08:20,2021-05-12T21:11:08
533,47,2021-05-12T21:18:23,2021-05-12T22:21:18
47,47,2021-05-12T21:25:20,2021-05-12T21:54:57
378,359,2021-05-12T21:27:39,2021-05-12T21:52:07
532,462,2021-05-12T21:30:31,2021-05-12T21:33:00
359,359,2021-05-12T21:42:49,2021-05-12T21:52:17
378,378,2021-05-12T22:06:00,2021-05-12T22:12:10
378,359,2021-05-12T22:48:48,2021-05-12T23:06:16
359,47,2021-05-12T22:52:57,2021-05-12T23:18:21
359,359,2021-05-12T23:00:50,2021-05-12T23:11:32
359,359,2021-05-12T23:23:30,2021-05-12T23:42:05
47,359,2021-05-12T23:25:31,2021-05-13T00:04:07
359,378,2021-05-12T23:48:14,2021-05-13T00:05:44
359,378,2021-05-13T00:28:01,2021-05-13T00:31:15
462,466,2021-05-13T05:15:28,2021-05-13T05:59:41
359,532,2021-05-13T05:41:56,2021-05-13T07:23:22
363,363,2021-05-13T06:37:20,2021-05-13T07:10:16
359,532,2021-05-13T08:19:36,2021-05-13T08:25:57
379,532,2021-05-13T08:22:50,2021-05-13T08:39:09
378,359,2021-05-13T08:26:56,2021-05-13T08:30:16
532,360,2021-05-13T08:28:19,2021-05-13T08:34:36
359,462,2021-05-13T09:28:06,2021-05-13T09:32:06
359,462,2021-05-13T09:28:07,2021-05-13T09:32:04
359,911,2021-05-13T09:47:25,2021-05-13T10:02:04
911,360,2021-05-13T09:49:10,2021-05-13T09:56:57
47,359,2021-05-13T10:16:38,2021-05-13T10:22:55
47,359,2021-05-13T10:16:39,2021-05-13T10:23:06
378,363,2021-05-13T10:23:26,2021-05-13T10:25:52
363,363,2021-05-13T10:49:49,2021-05-13T10:50:13
363,363,2021-05-13T10:52:22,2021-05-13T10:52:44
359,532,2021-05-13T10:52:44,2021-05-13T11:22:38
532,532,2021-05-13T11:38:21,2021-05-13T12:21:58
532,532,2021-05-13T11:38:40,2021-05-13T12:21:48
379,359,2021-05-13T11:42:31,2021-05-13T11:54:30
378,47,2021-05-13T11:43:38,2021-05-13T11:46:59
359,379,2021-05-13T11:46:38,2021-05-13T11:52:22
379,359,2021-05-13T12:02:59,2021-05-13T12:07:51
359,533,2021-05-13T12:09:23,2021-05-13T12:16:45
533,533,2021-05-13T12:28:48,2021-05-13T13:05:56
462,47,2021-05-13T12:37:29,2021-05-13T12:45:11
363,378,2021-05-13T12:43:21,2021-05-13T13:12:05
379,364,2021-05-13T13:48:52,2021-05-13T13:51:33
364,379,2021-05-13T13:51:55,2021-05-13T13:54:28
532,532,2021-05-13T14:01:11,2021-05-13T15:02:55
532,532,2021-05-13T14:01:54,2021-05-13T15:03:55
359,911,2021-05-13T14:04:12,2021-05-13T14:09:25
364,379,2021-05-13T14:09:01,2021-05-13T14:11:08
47,359,2021-05-13T14:12:24,2021-05-13T14:18:42
359,359,2021-05-13T14:54:02,2021-05-13T15:29:54
47,378,2021-05-13T14:56:55,2021-05-13T15:00:46
363,533,2021-05-13T15:04:19,2021-05-13T15:21:06
363,533,2021-05-13T15:05:55,2021-05-13T15:21:06
363,47,2021-05-13T15:10:00,2021-05-13T15:12:20
364,378,2021-05-13T15:14:09,2021-05-13T15:16:06
47,363,2021-05-13T15:20:25,2021-05-13T15:24:48
360,911,2021-05-13T15:38:10,2021-05-13T15:44:24
378,47,2021-05-13T15:40:24,2021-05-13T15:47:36
47,47,2021-05-13T15:57:02,2021-05-13T15:57:25
363,532,2021-05-13T16:00:53,2021-05-13T16:10:25
364,379,2021-05-13T16:19:41,2021-05-13T16:21:59
364,532,2021-05-13T16:19:53,2021-05-13T16:28:40
363,466,2021-05-13T16:33:32,2021-05-13T16:36:55
533,462,2021-05-13T16:33:42,2021-05-13T16:35:47
359,47,2021-05-13T16:39:49,2021-05-13T16:49:01
466,466,2021-05-13T16:49:37,2021-05-13T17:09:18
533,533,2021-05-13T17:01:13,2021-05-13T19:38:12
359,533,2021-05-13T17:10:01,2021-05-13T17:16:26
359,363,2021-05-13T17:13:05,2021-05-13T17:19:23
359,359,2021-05-13T17:19:55,2021-05-13T17:39:21
359,533,2021-05-13T17:30:35,2021-05-13T17:36:37
359,359,2021-05-13T17:32:00,2021-05-13T18:08:59
364,364,2021-05-13T17:34:49,2021-05-13T18:14:14
532,532,2021-05-13T18:02:01,2021-05-13T18:34:06
47,47,2021-05-13T18:04:10,2021-05-13T18:32:41
47,47,2021-05-13T18:04:50,2021-05-13T18:32:31
363,359,2021-05-13T18:07:42,2021-05-13T18:55:32
532,47,2021-05-13T18:13:06,2021-05-13T18:31:30
532,532,2021-05-13T18:16:03,2021-05-13T18:29:59
364,364,2021-05-13T18:16:51,2021-05-13T18:24:11
532,532,2021-05-13T18:17:29,2021-05-13T18:29:37
532,532,2021-05-13T18:23:18,2021-05-13T18:25:08
364,364,2021-05-13T18:39:33,2021-05-13T19:22:09
360,911,2021-05-13T18:45:41,2021-05-13T19:08:48
359,363,2021-05-13T18:48:54,2021-05-13T18:53:39
359,378,2021-05-13T18:52:14,2021-05-13T18:54:10
378,359,2021-05-13T18:56:36,2021-05-13T19:02:31
378,359,2021-05-13T18:57:12,2021-05-13T19:02:08
462,462,2021-05-13T19:00:04,2021-05-13T19:16:48
532,462,2021-05-13T19:07:28,2021-05-13T19:11:29
359,359,2021-05-13T19:12:27,2021-05-13T19:14:48
359,532,2021-05-13T19:23:54,2021-05-13T19:27:19
47,378,2021-05-13T19:26:21,2021-05-13T19:31:07
364,364,2021-05-13T19:37:52,2021-05-13T19:54:18
359,359,2021-05-13T19:41:44,2021-05-13T19:56:05
466,466,2021-05-13T19:50:16,2021-05-13T20:23:19
47,47,2021-05-13T19:53:32,2021-05-13T20:06:58
364,364,2021-05-13T19:58:14,2021-05-13T20:18:02
378,378,2021-05-13T20:17:11,2021-05-13T20:51:35
364,364,2021-05-13T20:20:31,2021-05-13T20:21:13
360,379,2021-05-13T20:20:58,2021-05-13T20:24:50
466,911,2021-05-13T20:21:42,2021-05-13T20:26:36
532,378,2021-05-13T21:03:00,2021-05-13T21:07:51
47,47,2021-05-13T21:11:11,2021-05-13T21:27:49
359,378,2021-05-13T21:11:49,2021-05-13T21:13:50
47,378,2021-05-13T21:14:21,2021-05-13T21:18:12
47,47,2021-05-13T21:15:48,2021-05-13T21:58:20
462,466,2021-05-13T21:19:53,2021-05-13T21:22:09
359,364,2021-05-13T21:20:16,2021-05-13T21:23:51
359,359,2021-05-13T21:26:25,2021-05-13T21:36:48
47,363,2021-05-13T21:32:26,2021-05-13T21:34:19
462,466,2021-05-13T21:48:42,2021-05-13T21:50:21
363,359,2021-05-13T21:53:41,2021-05-13T22:03:28
359,363,2021-05-13T22:05:33,2021-05-13T22:09:14
359,359,2021-05-13T22:47:04,2021-05-14T00:36:57
359,363,2021-05-13T23:02:36,2021-05-13T23:06:04
359,378,2021-05-13T23:08:31,2021-05-13T23:10:38
47,47,2021-05-13T23:15:49,2021-05-13T23:17:15
359,359,2021-05-13T23:37:57,2021-05-13T23:48:56
364,364,2021-05-14T00:08:34,2021-05-14T00:10:25
364,364,2021-05-14T00:11:05,2021-05-14T00:11:21
359,378,2021-05-14T00:27:04,2021-05-14T00:29:48
359,359,2021-05-14T00:43:19,2021-05-14T00:57:52
378,378,2021-05-14T01:10:21,2021-05-14T01:36:31
47,47,2021-05-14T02:51:08,2021-05-14T03:01:59
379,532,2021-05-14T07:28:36,2021-05-14T07:44:15
47,364,2021-05-14T09:20:29,2021-05-14T09:25:24
359,359,2021-05-14T09:49:11,2021-05-14T09:50:31
359,359,2021-05-14T09:53:56,2021-05-14T10:13:07
532,532,2021-05-14T10:48:08,2021-05-14T11:55:24
379,359,2021-05-14T11:17:20,2021-05-14T11:20:40
378,533,2021-05-14T11:30:20,2021-05-14T11:35:55
364,532,2021-05-14T11:33:30,2021-05-14T12:13:41
47,359,2021-05-14T11:45:43,2021-05-14T12:00:55
359,363,2021-05-14T11:55:53,2021-05-14T11:59:18
359,533,2021-05-14T12:08:55,2021-05-14T12:16:27
532,532,2021-05-14T12:20:01,2021-05-14T12:21:26
379,359,2021-05-14T12:34:00,2021-05-14T12:40:41
359,532,2021-05-14T13:19:17,2021-05-14T13:26:26
378,359,2021-05-14T13:44:54,2021-05-14T13:47:20
359,533,2021-05-14T13:45:49,2021-05-14T13:51:20
359,364,2021-05-14T14:10:47,2021-05-14T14:44:15
359,359,2021-05-14T14:13:52,2021-05-14T14:14:25
533,359,2021-05-14T14:18:52,2021-05-14T14:28:52
533,359,2021-05-14T14:19:07,2021-05-14T14:28:56
532,532,2021-05-14T14:27:50,2021-05-14T14:32:25
47,911,2021-05-14T14:47:43,2021-05-14T15:01:19
359,911,2021-05-14T14:48:35,2021-05-14T14:54:35
911,533,2021-05-14T15:25:16,2021-05-14T15:27:58
359,911,2021-05-14T15:25:23,2021-05-14T15:47:19
359,911,2021-05-14T15:25:41,2021-05-14T15:45:44
379,359,2021-05-14T15:28:38,2021-05-14T15:32:31
47,532,2021-05-14T15:28:45,2021-05-14T15:39:15
363,911,2021-05-14T15:30:50,2021-05-14T16:13:09
363,911,2021-05-14T15:31:15,2021-05-14T16:13:27
466,462,2021-05-14T15:31:47,2021-05-14T16:15:25
359,47,2021-05-14T15:38:43,2021-05-14T15:45:51
359,378,2021-05-14T15:38:54,2021-05-14T15:41:31
363,379,2021-05-14T15:44:28,2021-05-14T15:57:54
359,379,2021-05-14T16:01:07,2021-05-14T16:07:46
359,379,2021-05-14T16:18:23,2021-05-14T16:21:55
359,359,2021-05-14T16:36:11,2021-05-14T16:41:04
378,532,2021-05-14T16:57:24,2021-05-14T17:02:49
364,359,2021-05-14T16:59:25,2021-05-14T17:03:27
532,532,2021-05-14T16:59:45,2021-05-14T20:07:43
911,359,2021-05-14T17:00:15,2021-05-14T17:09:07
378,378,2021-05-14T17:00:24,2021-05-14T17:32:15
378,532,2021-05-14T17:00:50,2021-05-14T17:14:10
378,532,2021-05-14T17:01:02,2021-05-14T17:14:12
359,359,2021-05-14T17:05:27,2021-05-14T17:14:10
363,363,2021-05-14T17:19:05,2021-05-14T17:19:34
378,378,2021-05-14T17:36:29,2021-05-14T17:47:26
359,47,2021-05-14T17:37:52,2021-05-14T17:44:31
532,532,2021-05-14T17:41:04,2021-05-14T18:23:20
532,532,2021-05-14T17:42:51,2021-05-14T18:23:11
359,533,2021-05-14T17:45:53,2021-05-14T17:51:11
359,364,2021-05-14T17:48:17,2021-05-14T17:53:35
911,911,2021-05-14T17:49:14,2021-05-14T17:55:30
360,379,2021-05-14T17:50:05,2021-05-14T17:56:22
360,532,2021-05-14T17:53:23,2021-05-14T18:01:36
532,360,2021-05-14T17:54:15,2021-05-14T18:01:03
532,532,2021-05-14T17:55:38,2021-05-14T17:55:45
911,532,2021-05-14T17:56:55,2021-05-14T18:11:54
47,466,2021-05-14T17:57:30,2021-05-14T18:04:59
359,533,2021-05-14T17:58:34,2021-05-14T18:06:20
359,533,2021-05-14T17:59:21,2021-05-14T18:06:14
532,532,2021-05-14T18:16:58,2021-05-14T19:23:28
532,532,2021-05-14T18:17:05,2021-05-14T19:23:25
532,532,2021-05-14T18:19:37,2021-05-14T19:23:34
363,359,2021-05-14T18:34:44,2021-05-14T18:39:36
532,359,2021-05-14T18:40:35,2021-05-14T18:47:18
47,364,2021-05-14T18:41:32,2021-05-14T18:45:23
359,364,2021-05-14T18:43:41,2021-05-14T18:51:38
359,359,2021-05-14T18:46:24,2021-05-14T19:01:25
359,533,2021-05-14T18:56:10,2021-05-14T19:01:31
47,47,2021-05-14T18:57:17,2021-05-14T19:10:26
360,379,2021-05-14T19:28:32,2021-05-14T19:34:00
379,359,2021-05-14T19:30:36,2021-05-14T19:42:38
360,379,2021-05-14T19:31:44,2021-05-14T19:39:17
47,359,2021-05-14T19:41:41,2021-05-14T20:14:44
359,359,2021-05-14T19:43:50,2021-05-14T20:37:07
359,363,2021-05-14T19:43:53,2021-05-14T19:48:02
359,359,2021-05-14T19:44:12,2021-05-14T19:44:46
466,911,2021-05-14T19:53:05,2021-05-14T19:58:08
533,360,2021-05-14T20:01:59,2021-05-14T20:12:35
47,359,2021-05-14T20:04:29,2021-05-14T20:11:20
47,359,2021-05-14T20:04:36,2021-05-14T20:11:39
360,360,2021-05-14T20:44:14,2021-05-14T20:45:32
462,359,2021-05-14T20:57:10,2021-05-14T21:08:14
462,359,2021-05-14T20:58:02,2021-05-14T21:08:13
532,532,2021-05-14T20:59:47,2021-05-14T20:59:57
47,363,2021-05-14T21:01:35,2021-05-14T21:03:32
359,47,2021-05-14T21:01:54,2021-05-14T21:33:48
359,359,2021-05-14T21:10:59,2021-05-14T21:19:15
462,359,2021-05-14T21:26:57,2021-05-14T21:34:48
462,359,2021-05-14T21:27:24,2021-05-14T21:34:39
359,378,2021-05-14T21:42:11,2021-05-14T21:44:41
359,359,2021-05-14T21:48:22,2021-05-14T21:57:23
359,359,2021-05-14T22:42:59,2021-05-14T23:08:25
359,378,2021-05-14T22:48:06,2021-05-14T22:50:29
47,359,2021-05-14T23:13:51,2021-05-14T23:37:29
359,363,2021-05-14T23:19:07,2021-05-14T23:22:56
359,359,2021-05-14T23:39:20,2021-05-14T23:39:26
359,359,2021-05-14T23:52:39,2021-05-15T00:15:00
378,359,2021-05-15T00:16:47,2021-05-15T00:37:00
359,378,2021-05-15T00:44:32,2021-05-15T01:38:10
359,462,2021-05-15T00:49:06,2021-05-15T01:17:03
378,359,2021-05-15T01:40:42,2021-05-15T02:14:10
359,378,2021-05-15T02:24:32,2021-05-15T02:44:43
363,363,2021-05-15T06:29:23,2021-05-15T06:34:02
378,47,2021-05-15T07:52:05,2021-05-15T07:54:55
363,533,2021-05-15T08:46:27,2021-05-15T08:57:54
360,360,2021-05-15T08:54:46,2021-05-15T09:14:04
359,533,2021-05-15T10:01:56,2021-05-15T10:07:30
379,462,2021-05-15T10:08:15,2021-05-15T10:17:00
363,47,2021-05-15T10:16:02,2021-05-15T10:18:32
378,533,2021-05-15T10:43:44,2021-05-15T10:51:24
466,363,2021-05-15T10:46:05,2021-05-15T10:54:20
532,532,2021-05-15T10:55:02,2021-05-15T11:56:44
532,532,2021-05-15T10:57:22,2021-05-15T11:56:31
359,359,2021-05-15T11:03:21,2021-05-15T11:03:23
462,47,2021-05-15T11:04:46,2021-05-15T11:12:01
462,359,2021-05-15T11:04:47,2021-05-15T11:11:17
359,462,2021-05-15T11:31:04,2021-05-15T11:35:39
378,363,2021-05-15T11:33:24,2021-05-15T12:35:09
47,532,2021-05-15T11:42:53,2021-05-15T12:23:18
47,532,2021-05-15T11:42:54,2021-05-15T12:23:45
911,363,2021-05-15T11:43:51,2021-05-15T11:53:09
47,533,2021-05-15T11:45:15,2021-05-15T12:33:55
533,532,2021-05-15T11:47:31,2021-05-15T12:08:45
359,532,2021-05-15T11:56:05,2021-05-15T12:04:53
363,378,2021-05-15T12:36:57,2021-05-15T12:43:45
359,533,2021-05-15T12:44:29,2021-05-15T12:51:21
379,47,2021-05-15T12:54:58,2021-05-15T12:57:42
462,462,2021-05-15T13:09:03,2021-05-15T13:11:29
359,533,2021-05-15T13:21:30,2021-05-15T13:30:28
532,532,2021-05-15T13:21:58,2021-05-15T13:59:48
532,532,2021-05-15T13:23:33,2021-05-15T14:09:31
47,462,2021-05-15T13:26:02,2021-05-15T13:38:02
462,532,2021-05-15T13:33:11,2021-05-15T13:39:39
379,359,2021-05-15T13:39:45,2021-05-15T13:47:05
379,379,2021-05-15T13:41:34,2021-05-15T14:22:36
359,47,2021-05-15T13:47:31,2021-05-15T13:50:19
363,363,2021-05-15T13:49:13,2021-05-15T13:49:30
364,359,2021-05-15T13:49:23,2021-05-15T14:02:24
364,359,2021-05-15T13:55:06,2021-05-15T14:02:33
533,47,2021-05-15T14:06:05,2021-05-15T14:27:51
532,532,2021-05-15T14:18:09,2021-05-15T14:18:13
359,47,2021-05-15T14:32:21,2021-05-15T14:36:56
378,378,2021-05-15T14:43:39,2021-05-15T14:43:42
378,378,2021-05-15T14:44:10,2021-05-15T14:49:37
47,359,2021-05-15T14:49:18,2021-05-15T14:54:00
378,533,2021-05-15T14:55:01,2021-05-15T15:07:10
47,466,2021-05-15T15:01:19,2021-05-15T15:24:23
359,359,2021-05-15T15:07:55,2021-05-15T15:30:35
47,359,2021-05-15T15:34:54,2021-05-15T15:40:52
359,532,2021-05-15T15:35:58,2021-05-15T15:46:04
359,532,2021-05-15T15:36:14,2021-05-15T15:54:07
359,364,2021-05-15T15:41:00,2021-05-15T15:44:26
466,378,2021-05-15T15:50:44,2021-05-15T16:08:30
378,378,2021-05-15T15:57:16,2021-05-15T16:00:16
378,378,2021-05-15T16:02:12,2021-05-15T16:29:03
364,359,2021-05-15T16:23:39,2021-05-15T16:27:05
532,378,2021-05-15T16:33:41,2021-05-15T18:31:39
359,533,2021-05-15T16:35:08,2021-05-15T16:47:59
359,533,2021-05-15T16:35:54,2021-05-15T16:50:03
532,532,2021-05-15T16:42:02,2021-05-15T16:47:35
532,532,2021-05-15T16:46:33,2021-05-15T16:49:41
359,360,2021-05-15T16:50:45,2021-05-15T17:14:41
359,363,2021-05-15T16:59:17,2021-05-15T17:02:07
359,462,2021-05-15T17:02:16,2021-05-15T17:15:53
532,532,2021-05-15T17:03:19,2021-05-15T17:04:50
359,462,2021-05-15T17:03:37,2021-05-15T17:15:57
378,359,2021-05-15T17:18:23,2021-05-15T17:21:37
379,379,2021-05-15T17:26:40,2021-05-15T17:28:23
466,532,2021-05-15T17:28:51,2021-05-15T17:35:05
466,532,2021-05-15T17:28:53,2021-05-15T17:33:49
359,533,2021-05-15T17:41:29,2021-05-15T17:46:22
363,359,2021-05-15T17:43:29,2021-05-15T18:02:37
359,47,2021-05-15T17:54:10,2021-05-15T18:05:56
359,359,2021-05-15T18:05:29,2021-05-15T18:06:05
359,359,2021-05-15T18:08:12,2021-05-15T18:08:34
359,360,2021-05-15T18:09:11,2021-05-15T18:11:19
359,363,2021-05-15T18:09:27,2021-05-15T18:18:59
533,911,2021-05-15T18:15:11,2021-05-15T18:38:25
533,911,2021-05-15T18:15:37,2021-05-15T18:38:18
533,911,2021-05-15T18:15:47,2021-05-15T18:38:26
359,911,2021-05-15T18:19:00,2021-05-15T18:25:57
532,532,2021-05-15T18:21:38,2021-05-15T18:29:47
379,359,2021-05-15T18:34:07,2021-05-15T18:39:34
533,532,2021-05-15T18:37:06,2021-05-15T20:37:28
47,911,2021-05-15T18:42:09,2021-05-15T18:49:59
359,47,2021-05-15T18:48:20,2021-05-15T18:55:13
359,533,2021-05-15T18:55:53,2021-05-15T19:01:41
47,378,2021-05-15T18:56:39,2021-05-15T19:01:42
359,359,2021-05-15T18:59:13,2021-05-15T19:22:50
378,359,2021-05-15T19:01:39,2021-05-15T20:03:47
47,466,2021-05-15T19:30:29,2021-05-15T19:36:53
359,359,2021-05-15T19:36:54,2021-05-15T21:11:01
378,532,2021-05-15T19:37:17,2021-05-15T19:47:15
533,363,2021-05-15T19:39:48,2021-05-15T19:54:45
378,533,2021-05-15T19:39:51,2021-05-15T19:48:13
359,359,2021-05-15T19:44:37,2021-05-15T21:11:23
359,359,2021-05-15T19:44:53,2021-05-15T21:11:12
378,462,2021-05-15T19:45:10,2021-05-15T19:49:25
359,533,2021-05-15T19:50:22,2021-05-15T20:07:40
359,911,2021-05-15T19:51:06,2021-05-15T19:56:44
359,47,2021-05-15T19:53:47,2021-05-15T19:59:27
532,532,2021-05-15T20:01:58,2021-05-15T20:03:09
359,533,2021-05-15T20:08:52,2021-05-15T20:17:45
532,532,2021-05-15T20:19:02,2021-05-15T20:21:07
533,532,2021-05-15T20:27:33,2021-05-15T21:26:55
533,532,2021-05-15T20:29:18,2021-05-15T21:26:34
533,532,2021-05-15T20:29:25,2021-05-15T21:26:30
533,532,2021-05-15T20:29:50,2021-05-15T21:27:06
359,47,2021-05-15T20:39:52,2021-05-15T20:47:29
359,47,2021-05-15T20:40:01,2021-05-15T20:47:18
359,359,2021-05-15T21:10:21,2021-05-15T21:21:56
363,363,2021-05-15T21:27:36,2021-05-15T21:41:22
47,47,2021-05-15T21:43:55,2021-05-15T21:53:12
359,359,2021-05-15T21:48:12,2021-05-15T22:12:13
359,378,2021-05-15T21:56:02,2021-05-15T21:58:14
379,379,2021-05-15T23:02:45,2021-05-15T23:06:27
359,363,2021-05-16T07:25:18,2021-05-16T07:42:56
378,363,2021-05-16T09:35:56,2021-05-16T09:37:53
359,911,2021-05-16T10:38:57,2021-05-16T10:44:51
363,359,2021-05-16T10:51:46,2021-05-16T10:55:42
359,533,2021-05-16T11:37:37,2021-05-16T11:44:30
359,533,2021-05-16T11:38:34,2021-05-16T11:44:33
359,533,2021-05-16T11:45:56,2021-05-16T11:52:26
359,533,2021-05-16T11:46:45,2021-05-16T11:52:35
47,378,2021-05-16T11:52:44,2021-05-16T11:56:46
378,466,2021-05-16T11:58:23,2021-05-16T12:00:55
359,359,2021-05-16T12:01:52,2021-05-16T12:03:20
359,359,2021-05-16T12:03:22,2021-05-16T12:03:25
378,47,2021-05-16T12:23:47,2021-05-16T12:51:38
364,532,2021-05-16T12:23:55,2021-05-16T12:41:36
378,378,2021-05-16T12:27:08,2021-05-16T12:42:03
379,532,2021-05-16T12:34:14,2021-05-16T12:51:58
378,378,2021-05-16T12:40:48,2021-05-16T13:23:31
532,532,2021-05-16T12:50:11,2021-05-16T12:50:30
47,378,2021-05-16T12:55:06,2021-05-16T13:17:47
359,532,2021-05-16T13:05:56,2021-05-16T13:14:38
47,532,2021-05-16T13:10:37,2021-05-16T13:22:08
47,532,2021-05-16T13:11:28,2021-05-16T13:21:52
360,360,2021-05-16T13:17:28,2021-05-16T13:17:46
359,532,2021-05-16T13:35:27,2021-05-16T14:08:39
466,532,2021-05-16T13:40:43,2021-05-16T13:46:59
47,532,2021-05-16T13:48:21,2021-05-16T14:03:22
379,379,2021-05-16T13:54:03,2021-05-16T13:54:20
532,532,2021-05-16T13:54:34,2021-05-16T13:55:29
378,47,2021-05-16T13:55:42,2021-05-16T13:57:52
532,532,2021-05-16T14:00:06,2021-05-16T14:00:33
532,532,2021-05-16T14:00:56,2021-05-16T14:04:27
47,359,2021-05-16T14:03:48,2021-05-16T14:08:17
911,532,2021-05-16T14:21:30,2021-05-16T15:11:38
466,466,2021-05-16T14:22:31,2021-05-16T15:36:55
466,466,2021-05-16T14:23:10,2021-05-16T15:36:58
360,359,2021-05-16T14:28:16,2021-05-16T14:30:05
360,533,2021-05-16T14:32:04,2021-05-16T14:43:53
462,466,2021-05-16T14:49:39,2021-05-16T14:51:15
360,359,2021-05-16T14:54:52,2021-05-16T14:56:15
359,533,2021-05-16T14:59:05,2021-05-16T15:04:35
359,533,2021-05-16T14:59:52,2021-05-16T15:04:40
359,533,2021-05-16T15:00:46,2021-05-16T15:04:31
533,466,2021-05-16T15:04:57,2021-05-16T15:13:27
533,466,2021-05-16T15:05:00,2021-05-16T15:13:40
47,364,2021-05-16T15:07:00,2021-05-16T15:12:07
47,364,2021-05-16T15:07:31,2021-05-16T15:12:07
378,363,2021-05-16T15:08:03,2021-05-16T15:10:06
378,532,2021-05-16T15:08:22,2021-05-16T16:20:21
532,532,2021-05-16T15:09:35,2021-05-16T15:09:55
363,532,2021-05-16T15:10:18,2021-05-16T15:33:57
360,533,2021-05-16T15:32:06,2021-05-16T15:46:57
532,359,2021-05-16T15:56:04,2021-05-16T16:10:31
466,532,2021-05-16T15:58:18,2021-05-16T16:11:38
359,363,2021-05-16T15:58:54,2021-05-16T16:03:23
359,378,2021-05-16T16:03:09,2021-05-16T16:04:56
532,363,2021-05-16T16:05:38,2021-05-16T16:19:28
532,363,2021-05-16T16:07:00,2021-05-16T16:18:36
378,533,2021-05-16T16:07:26,2021-05-16T16:15:55
359,533,2021-05-16T16:12:01,2021-05-16T16:18:25
359,379,2021-05-16T16:12:04,2021-05-16T16:20:31
363,379,2021-05-16T16:38:02,2021-05-16T16:42:56
378,363,2021-05-16T16:40:13,2021-05-16T16:41:55
359,379,2021-05-16T16:42:20,2021-05-16T16:48:23
532,532,2021-05-16T16:54:27,2021-05-16T16:56:54
47,379,2021-05-16T16:54:54,2021-05-16T16:58:53
359,359,2021-05-16T17:00:25,2021-05-16T17:11:18
532,532,2021-05-16T17:01:53,2021-05-16T17:49:27
532,532,2021-05-16T17:02:13,2021-05-16T17:49:41
532,359,2021-05-16T17:08:06,2021-05-16T17:16:47
359,364,2021-05-16T17:10:34,2021-05-16T17:18:22
47,533,2021-05-16T17:16:40,2021-05-16T17:27:57
462,532,2021-05-16T17:18:40,2021-05-16T17:22:51
466,911,2021-05-16T17:22:14,2021-05-16T17:28:47
47,911,2021-05-16T17:23:06,2021-05-16T17:34:56
532,359,2021-05-16T17:30:05,2021-05-16T17:38:15
359,462,2021-05-16T17:42:33,2021-05-16T17:55:56
359,462,2021-05-16T17:42:34,2021-05-16T17:55:55
47,379,2021-05-16T17:47:50,2021-05-16T18:12:44
379,364,2021-05-16T17:54:20,2021-05-16T17:57:29
360,379,2021-05-16T17:55:58,2021-05-16T18:03:30
360,379,2021-05-16T17:56:15,2021-05-16T18:03:24
379,379,2021-05-16T17:57:20,2021-05-16T18:03:28
379,379,2021-05-16T17:58:01,2021-05-16T18:03:39
462,462,2021-05-16T17:58:45,2021-05-16T19:17:41
359,533,2021-05-16T18:01:51,2021-05-16T18:05:53
379,379,2021-05-16T18:06:14,2021-05-16T18:10:06
379,379,2021-05-16T18:12:48,2021-05-16T19:34:27
47,359,2021-05-16T18:13:03,2021-05-16T18:18:46
359,360,2021-05-16T18:15:17,2021-05-16T18:21:45
359,359,2021-05-16T18:17:36,2021-05-16T18:46:19
466,532,2021-05-16T18:24:03,2021-05-16T18:30:21
359,47,2021-05-16T18:34:15,2021-05-16T18:37:58
47,47,2021-05-16T18:37:38,2021-05-16T18:38:31
359,359,2021-05-16T18:54:25,2021-05-16T19:21:29
378,466,2021-05-16T19:00:58,2021-05-16T20:43:47
378,466,2021-05-16T19:01:32,2021-05-16T20:43:34
378,466,2021-05-16T19:01:46,2021-05-16T20:43:50
47,466,2021-05-16T19:01:54,2021-05-16T19:09:01
379,363,2021-05-16T19:05:44,2021-05-16T19:40:40
466,911,2021-05-16T19:05:59,2021-05-16T19:10:28
47,378,2021-05-16T19:06:09,2021-05-16T19:08:28
911,359,2021-05-16T19:08:17,2021-05-16T19:29:20
47,47,2021-05-16T19:17:11,2021-05-16T19:43:32
379,533,2021-05-16T19:17:16,2021-05-16T19:27:30
532,532,2021-05-16T19:18:31,2021-05-16T19:53:54
911,466,2021-05-16T19:18:53,2021-05-16T19:24:47
532,532,2021-05-16T19:22:00,2021-05-16T19:53:55
378,533,2021-05-16T19:27:14,2021-05-16T19:32:03
364,363,2021-05-16T19:30:45,2021-05-16T19:36:23
364,363,2021-05-16T19:31:16,2021-05-16T19:36:14
359,379,2021-05-16T19:50:11,2021-05-16T19:54:31
533,533,2021-05-16T19:51:59,2021-05-16T21:08:58
360,360,2021-05-16T20:07:48,2021-05-16T20:29:55
911,911,2021-05-16T20:11:20,2021-05-16T20:11:30
378,359,2021-05-16T20:19:40,2021-05-16T20:55:06
363,359,2021-05-16T20:21:08,2021-05-16T20:24:29
378,363,2021-05-16T20:47:50,2021-05-16T20:49:28
532,462,2021-05-16T21:08:52,2021-05-16T21:10:56
532,532,2021-05-16T21:09:33,2021-05-16T21:11:21
360,360,2021-05-16T21:15:58,2021-05-16T21:16:44
359,378,2021-05-16T22:19:58,2021-05-16T22:22:15
359,533,2021-05-16T22:58:26,2021-05-16T23:10:56
47,47,2021-05-16T23:18:05,2021-05-17T00:18:55
